item_brand;item_category;item_category2;item_id;item_name;price;discount;item_coupon
seleccion de dia;carniceria;cerdo;290997;panceta fileteada de cerdo seleccion de dia bandeja 500 g aprox;3.9;;
seleccion de dia;carniceria;cerdo;291164;costillas troceadas de cerdo seleccion de dia bandeja 450 g aprox;3.55;;
seleccion de dia;carniceria;cerdo;32912;chistorra de navarra seleccion de dia bolsa 220 g;1.69;;
seleccion de dia;carniceria;pavo;147147;chuletas de pavo al ajillo seleccion de dia bandeja 550 g aprox;4.18;;
seleccion de dia;carniceria;pavo;186193;filete de pavo al pimenton seleccion de dia bandeja 575 g aprox;5.17;;
seleccion de dia;carniceria;pavo;261349;filetes de pechuga de pavo seleccion de dia bandeja 575 g aprox;5.17;;
seleccion de dia;carniceria;pavo;261350;solomillo de pavo seleccion de dia bandeja 345 g aprox;2.26;0.5;SEG_bajadadeprecio
seleccion de dia;carniceria;pavo;261352;chuleta de contramuslo de pavo seleccion de dia bandeja 550 g aprox;4.28;;
serrano;carniceria;pavo;71825;pechuga de pavo adobada serrano bandeja 240 g;2.59;;
serrano;carniceria;pavo;71826;fiambre de lomo de pavo serrano bandeja 240 g;2.49;;
seleccion de dia;carniceria;conejo;7020;medio conejo troceado seleccion de dia bandeja 650 g aprox;6.08;;
seleccion de dia;carniceria;hamburguesas y carne picada;244789;burger meat de cerdo y vacuno seleccion de dia bandeja 540 g;4.19;;
seleccion de dia;carniceria;hamburguesas y carne picada;244790;burger meat de vacuno seleccion de dia bandeja 540 g;4.89;;
seleccion de dia;carniceria;hamburguesas y carne picada;261238;preparado de carne picada de cerdo seleccion de dia bandeja 500 g;3.09;;
seleccion de dia;carniceria;hamburguesas y carne picada;261239;preparado de carne picada de vacuno seleccion de dia bandeja 500 g;4.39;;
seleccion de dia;carniceria;hamburguesas y carne picada;261240;preparado de carne picada de vacuno seleccion de dia bandeja 900 g;6.99;;
seleccion de dia;carniceria;hamburguesas y carne picada;261241;preparado de carne picada de cerdo y vacuno seleccion de dia bandeja 500 g;3.99;;
seleccion de dia;carniceria;hamburguesas y carne picada;261242;preparado de carne picada de vacuno y cerdo seleccion de dia bandeja 900 g;6.39;;
seleccion de dia;carniceria;hamburguesas y carne picada;261374;burger meat de pollo seleccion de dia bandeja 540 g;3.99;;
seleccion de dia;carniceria;hamburguesas y carne picada;272306;hamburguesa de vacuno ecologica seleccion de dia bandeja 240 g;3.29;;
seleccion de dia;carniceria;hamburguesas y carne picada;273119;burger meat big new york seleccion de dia bandeja 340 g;3.59;;
seleccion de dia;carniceria;hamburguesas y carne picada;275697;burger meat de pollo y espinacas seleccion de dia bandeja 200 g;2;;
seleccion de dia;carniceria;hamburguesas y carne picada;288198;burger crispy chicken 2 unidades seleccion de dia bandeja 240 g;2.15;;
seleccion de dia;carniceria;hamburguesas y carne picada;291140;preparado de carne picada de pavo y pollo seleccion de dia bandeja 365 g;2.89;;
seleccion de dia;pescados mariscos y ahumados;pescados;162012;filete de salmon seleccion de dia bandeja 365 g aprox;7.99;;
seleccion de dia;pescados mariscos y ahumados;pescados;269628;escalopines de salmon seleccion de dia bandeja 350g aprox;8.91;;
terra nova;pescados mariscos y ahumados;pescados;286140;lomo de atun terra nova bandeja 250 g aprox;6.24;;
seleccion de dia;pescados mariscos y ahumados;pescados;298039;filete de dorada seleccion de dia bandeja 240 g aprox;5.27;;
seleccion de dia;pescados mariscos y ahumados;pescados;298040;sepia seleccion de dia bandeja 320 g aprox;4.99;;
freskibo;pescados mariscos y ahumados;pescados;299857;bunuelos de bacalao freskibo bandeja 225 g;2.99;;
seleccion de dia;pescados mariscos y ahumados;pescados;89330;filete de bacalao seleccion de dia bandeja 350 g aprox;5.25;;
seleccion de dia;pescados mariscos y ahumados;mariscos;117788;langostino cocido seleccion de dia bandeja 400 g;4.39;;
aguinamar;pescados mariscos y ahumados;mariscos;256038;mejillones en salsa de tomate aguinamar bandeja 500 g;3.99;;
mari marinera de dia;pescados mariscos y ahumados;mariscos;269304;pata de pulpo cocido mari marinera de dia bandeja 250 g;9.95;;
mari marinera de dia;pescados mariscos y ahumados;mariscos;294391;poton cocido en rodajas mari marinera de dia bolsa 200 g;3.99;;
mari marinera de dia;pescados mariscos y ahumados;mariscos;294392;taquitos de mar cocidos mari marinera de dia bolsa 125 g;1.49;0.5;CLUB_bajadadeprecio
aguinamar;pescados mariscos y ahumados;mariscos;81922;mejillones cocidos en su jugo aguinamar bolsa 1 kg;4.99;;
aguinamar;pescados mariscos y ahumados;ahumados salazones y preparados;105460;colas de langostino al ajillo aguinamar bolsa 105 g;3.19;;
consorcio;pescados mariscos y ahumados;ahumados salazones y preparados;129987;filetes de anchoa en aceite de oliva consorcio lata 23 g;1.99;0.9;CLUB_bajadadeprecio
royal;pescados mariscos y ahumados;ahumados salazones y preparados;179044;huevas de capelan royal frasco 50 g;2.29;;
kiele;pescados mariscos y ahumados;ahumados salazones y preparados;181667;filetes de sardina anchoada en salazon kiele bandeja 50 g;1.79;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;184569;anchoas en aceite de oliva msc mari marinera de dia lata 50 g;3.89;;
royal;pescados mariscos y ahumados;ahumados salazones y preparados;202645;crema de bacalao royal tarrina 100 g;2.75;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;233894;trucha ahumada mari marinera de dia bandeja 100 g;3.69;;
seleccion mundial de dia;pescados mariscos y ahumados;ahumados salazones y preparados;263686;salmon ahumado seleccion mundial de dia sobre 100 g;3.8;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;264553;bacalao desmigado salado msc mari marinera de dia bandeja 250 g;4.99;;
seleccion mundial de dia;pescados mariscos y ahumados;ahumados salazones y preparados;264554;fileton de bacalao salado msc seleccion mundial de dia bolsa 700 g;11.99;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;264608;bacalao desmigado desalado msc mari marinera de dia bandeja 250 g;4.79;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;267319;boquerones al vinagre msc mari marinera de dia bandeja 80 g;2.39;;
nuchar;pescados mariscos y ahumados;ahumados salazones y preparados;279915;bacalao ahumado nuchar bandeja 80 g;3.69;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;293673;filetes de anchoa del cantabrico en aceite de girasol mari marinera de dia pack 3 x 25 g;2.69;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;293674;anchoa del cantabrico en aceite de oliva mari marinera de dia pack 3 x 25 g;2.99;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;293675;filetes de anchoa en aceite de oliva reducido sal mari marinera de dia lata 29 g;1.89;;
kiele;pescados mariscos y ahumados;ahumados salazones y preparados;296521;aceituna gordal rellena de boqueron del cantabrico msc kiele bandeja 150 g;2.99;;
nuchar;pescados mariscos y ahumados;ahumados salazones y preparados;296676;salmon ahumado marinado nuchar sobre 80 g;3.99;;
mari marinera de dia;pescados mariscos y ahumados;ahumados salazones y preparados;296779;boquerones al vinagre con ajo y perejil msc mari marinera de dia bandeja 80 g;2.49;;
seleccion mundial de dia;pescados mariscos y ahumados;ahumados salazones y preparados;44404;salmon ahumado seleccion mundial de dia sobre 200 g;7.2;;
la gula del norte;pescados mariscos y ahumados;gulas y surimi;107047;gula del norte refrigeradas la gula del norte bandeja 180 g;5.99;;
la gula del norte;pescados mariscos y ahumados;gulas y surimi;21807;del norte al ajillo la gula del norte bolsa 130 g;3.99;;
mari marinera de dia;pescados mariscos y ahumados;gulas y surimi;264682;gulas clasicas refrigeradas msc mari marinera de dia bandeja 200 g;2.79;;
mari marinera de dia;pescados mariscos y ahumados;gulas y surimi;287250;gulas con gambas mari marinera de dia bandeja 200 g;2.89;;
aguinamar;pescados mariscos y ahumados;gulas y surimi;295204;pintxo a la donostiarra con krissia aguinamar tarrina 180 g;3.39;;
krissia;pescados mariscos y ahumados;gulas y surimi;35499;palitos de surimi krissia bolsa 180 g;2.99;;
mari marinera de dia;pescados mariscos y ahumados;gulas y surimi;62403;palitos de surimi refrigeradas msc mari marinera de dia bolsa 300 g;1.89;;
;verduras;ajos cebollas y puerros;132920;cebolla dulce malla 1 kg;2.49;;
;verduras;ajos cebollas y puerros;171596;ajo morado malla 400 g;2.19;;
;verduras;ajos cebollas y puerros;17230;puerros bandeja 500 g;2.39;;
;verduras;ajos cebollas y puerros;17653;ajos malla 250 g;1.69;;
;verduras;ajos cebollas y puerros;191535;cebolla malla 750 g;1.79;;
;verduras;ajos cebollas y puerros;193474;cebolla malla 15 kg;1.99;;
;verduras;ajos cebollas y puerros;20280;ajo unidad aprox 60 g;0.49;;
;verduras;ajos cebollas y puerros;232043;ajo bio malla 200 g;1.49;;
;verduras;ajos cebollas y puerros;273369;puerro 250 g;0.65;;
;verduras;ajos cebollas y puerros;302678;cebolla tierna 1 unidad;0.49;;
;verduras;ajos cebollas y puerros;45862;cebolla dulce granel 1 kg aprox;2.49;;
;verduras;ajos cebollas y puerros;57885;cebolla morada malla 500 g;1.49;;
;verduras;tomates pimientos y pepinos;1015;pepino holandes unidad aprox 325 g;0.99;;
;verduras;tomates pimientos y pepinos;102283;pimientos tricolor bolsa 500 g;1.99;;
;verduras;tomates pimientos y pepinos;10770;tomate adora bandeja 300 g;1.99;;
;verduras;tomates pimientos y pepinos;109;tomate en rama granel 500 g aprox;1;;
;verduras;tomates pimientos y pepinos;110;tomate ensalada granel 500 g aprox;0.8;;
;verduras;tomates pimientos y pepinos;116;pimiento verde granel 300 g aprox;0.81;;
;verduras;tomates pimientos y pepinos;146690;tomate cherry bandeja 400 g;1.49;;
;verduras;tomates pimientos y pepinos;161628;tomate cherry pera bandeja 250 g;0.99;;
;verduras;tomates pimientos y pepinos;16549;pimiento tipo padron bolsa 200 g;1.25;;
;verduras;tomates pimientos y pepinos;193372;tomate bio bandeja 500 g;1.69;;
;verduras;tomates pimientos y pepinos;272355;pepino granel 1 kg aprox;1.99;;
;verduras;tomates pimientos y pepinos;272686;tomate canario malla 750 g;1.59;;
;verduras;tomates pimientos y pepinos;277976;tomate cherry pera lobello bandeja 200 g;1.99;;
;verduras;tomates pimientos y pepinos;285848;pimiento sweet palermo bolsa 250 g;1.59;;
;verduras;tomates pimientos y pepinos;301318;tomate murice bandeja 400 g;1.99;;
;verduras;tomates pimientos y pepinos;301910;tomate barbaro bolsa 500 g aprox;1.4;;
;verduras;tomates pimientos y pepinos;45863;tomate pera granel 500 g aprox;1;;
;verduras;tomates pimientos y pepinos;74;pimiento rojo unidad aprox 390 g aprox;1.05;;
;verduras;calabacin calabaza y berenjena;190696;calabacin bio 500 g;1.29;;
;verduras;calabacin calabaza y berenjena;278899;calabaza a dados bolsa 500 g;1.89;;
;verduras;calabacin calabaza y berenjena;42071;berenjena granel 800 g aprox;1.51;;
;verduras;calabacin calabaza y berenjena;75926;calabaza unidad aprox 16 kg;3.02;;
;verduras;calabacin calabaza y berenjena;93;calabacin unidad aprox 475 g;0.9;;
;verduras;judias brocolis y coliflores;11416;judia verde bolsa 500 g;1.99;;
;verduras;judias brocolis y coliflores;20002;brocoli bolsa 500 g;1.39;;
;verduras;judias brocolis y coliflores;278856;coliflor unidad aprox 2 kg aprox;3.98;;
;verduras;judias brocolis y coliflores;50664;repollo liso unidad aprox 2 kg aprox;2.78;;
;verduras;lechuga escarolas y endivias;11461;cogollos bandeja 3 unidades;1.25;;
;verduras;lechuga escarolas y endivias;11462;lechuga iceberg 1 unidad;0.99;;
;verduras;lechuga escarolas y endivias;182881;endivias bandeja 350 g;1.29;;
;verduras;lechuga escarolas y endivias;25904;corazones de cogollos bandeja 6 unidades;1.99;;
;verduras;lechuga escarolas y endivias;59836;corazones de lechuga romana bandeja 2 unidades;1.69;;
;verduras;patatas y zanahorias;11421;zanahoria bolsa 1 kg;1.19;;
;verduras;patatas y zanahorias;20298;patata de guarnicion malla 1 kg;1.49;;
;verduras;patatas y zanahorias;248458;patata especial para freir malla 2 kg;3.75;;
;verduras;patatas y zanahorias;296355;patata cocer malla 2 kg;2.99;;
;verduras;patatas y zanahorias;296356;patata malla 4 kg;5.49;;
;verduras;patatas y zanahorias;302117;patata nueva malla 15 kg;2.89;;
;verduras;patatas y zanahorias;5631;patatas granel 1 kg aprox;1.99;;
;verduras;setas y champinones;13337;seta ostra bandeja 200 g;1.39;;
;verduras;setas y champinones;190874;champinon portobello bandeja 250 g;1.69;;
;verduras;setas y champinones;25857;champinon laminado bandeja 250 g;1.59;;
;verduras;setas y champinones;271527;champinon entero bandeja 250 g;0.99;;
;verduras;setas y champinones;273421;champinon grande bandeja 430 g;2.25;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;105299;ensalada 4 estaciones vegecampo de dia bolsa 250 g;0.79;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;105300;ensalada gourmet vegecampo de dia bolsa 175 g;1.09;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;105301;espinacas vegecampo de dia bolsa 300 g;1.29;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;105302;ensalada variada vegecampo de dia bolsa 200 g;0.99;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;105782;canonigos vegecampo de dia bolsa 100 g;1.19;;
;verduras;verduras y ensaladas preparadas;163571;surtido vegetal bandeja 1 kg aprox;1.99;;
al punto dia;verduras;verduras y ensaladas preparadas;165759;ensalada huerta al punto dia bandeja 400 g;2.29;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;174055;ensalada seleccion de brotes vegecampo de dia bolsa 100 g;1.19;;
;verduras;verduras y ensaladas preparadas;17962;remolacha cocida al vacio bandeja 500 g;0.99;;
;verduras;verduras y ensaladas preparadas;19403;maiz dulce cocido al vacio bolsa 400 g;1.49;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;212744;acelga vegecampo de dia bolsa 300 g;1.39;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;212745;rucula vegecampo de dia bolsa 50 g;0.79;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;272828;lechuga iceberg lavada vegecampo de dia bolsa 250 g;0.89;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;272830;brotes de espinaca baby vegecampo de dia bolsa 100 g;1.19;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;272831;duo canonigos y rucula vegecampo de dia bolsa 100 g;1.39;;
vegecampo de dia;verduras;verduras y ensaladas preparadas;272833;verduras para microondas 3 ingredientes vegecampo de dia bolsa 300 g;1.69;;
al punto dia;verduras;verduras y ensaladas preparadas;272834;ensalada cesar al punto dia bandeja 210 g;2.79;;
al punto dia;verduras;verduras y ensaladas preparadas;272835;ensalada de pasta huevo y atun al punto dia tarrina 250 g;2.79;;
bonnysa;verduras;verduras y ensaladas preparadas;278353;tomate rallado natural bonnysa tarrina 200 g;1.34;;
la gergalena;verduras;verduras y ensaladas preparadas;278354;tomate rallado natural la gergalena tarrina 200 g;1.39;;
;verduras;otras verduras;165430;esparrago verde grueso manojo aprox 250 g;2.49;;
;verduras;otras verduras;181571;esparrago verde fino manojo aprox 250 g;1.99;;
;verduras;otras verduras;191539;perejil manojo 50 g;0.99;;
;verduras;otras verduras;21242;apio bolsa 500 g;0.99;;
;verduras;otras verduras;233088;cilantro bandeja 20 g;1.19;;
;verduras;otras verduras;256382;jengibre bio bandeja 200 g;1.79;;
sunvegs;verduras;otras verduras;275734;hierbabuena sunvegs bolsa 70 g;1.19;;
sunvegs;verduras;otras verduras;284862;rabanito sunvegs bolsa 250 g;0.99;;
;verduras;otras verduras;42075;repollo rizado unidad aprox 1 kg;1.49;;
;verduras;otras verduras;50666;lombarda bolsa 2 kg aprox;2.98;;
;frutas;manzanas;11466;manzana roja bolsa 1 kg;2.19;;
;frutas;manzanas;159307;manzana pink lady bandeja 550 g;1.99;;
;frutas;manzanas;171233;manzana golden bolsa 1 kg;1.99;;
;frutas;manzanas;42085;manzana granny granel 800 g aprox;1.75;;
;frutas;manzanas;54268;manzana fuji bolsa 1 kg;2.29;;
;frutas;manzanas;69;manzana roja seleccion granel 1 kg aprox;2.69;;
;frutas;manzanas;97;manzana golden granel 1 kg aprox;2.19;;
;frutas;platanos;11468;platano de canarias bolsa 12 kg aprox;3.11;;
;frutas;platanos;142776;platano de canarias el afortunado 900 g aprox;2.69;;
;frutas;platanos;170563;platano bio bolsa 1 kg aprox;2.99;;
;frutas;platanos;276299;banana bio bolsa 1 kg aprox;2.49;;
;frutas;platanos;42070;banana granel 500 g aprox;0.56;;
;frutas;peras;278651;pera ercolini bandeja 500 g;1.79;;
;frutas;peras;32063;pera rincon de soto dop granel 800 g aprox;2.23;;
;frutas;peras;64505;pera conferencia bandeja 1 kg;2.19;;
